task,scale,encoding,theories,combo,combo_len,result,ok,tactic_ms,solve_ms,total_ms,rlimit
arith_system,20,real_nl,real,elim-term-ite>propagate-ineqs,2,sat,True,0.06,1.41,1.47,4740
arith_system,20,real_nl,real,elim-term-ite>ctx-simplify,2,sat,True,0.02,1.41,1.43,4766
arith_system,20,real_nl,real,elim-term-ite>simplify[blast_select_store=True],2,sat,True,0.02,1.39,1.41,4666
arith_system,20,real_nl,real,propagate-ineqs>simplify,2,sat,True,0.06,1.38,1.44,4702
arith_system,20,real_nl,real,propagate-ineqs>propagate-values,2,sat,True,0.18,1.42,1.6,4717
arith_system,20,real_nl,real,propagate-ineqs>solve-eqs,2,sat,True,0.16,1.35,1.51,4739
arith_system,20,real_nl,real,propagate-ineqs>elim-term-ite,2,sat,True,0.06,1.43,1.49,4740
arith_system,20,real_nl,real,propagate-ineqs>propagate-ineqs,2,sat,True,0.08,1.39,1.47,4777
arith_system,20,real_nl,real,propagate-ineqs>ctx-simplify,2,sat,True,0.06,1.41,1.47,4802
arith_system,20,real_nl,real,propagate-ineqs>simplify[blast_select_store=True],2,sat,True,0.05,1.41,1.46,4702
arith_system,20,real_nl,real,ctx-simplify>simplify,2,sat,True,0.03,1.42,1.45,4728
arith_system,20,real_nl,real,ctx-simplify>propagate-values,2,sat,True,0.14,1.42,1.56,4743
arith_system,20,real_nl,real,ctx-simplify>solve-eqs,2,sat,True,0.15,1.3,1.45,4764
arith_system,20,real_nl,real,ctx-simplify>elim-term-ite,2,sat,True,0.02,1.4,1.42,4766
arith_system,20,real_nl,real,ctx-simplify>propagate-ineqs,2,sat,True,0.06,1.39,1.45,4802
arith_system,20,real_nl,real,ctx-simplify>ctx-simplify,2,sat,True,0.02,1.39,1.41,4828
arith_system,20,real_nl,real,ctx-simplify>simplify[blast_select_store=True],2,sat,True,0.02,1.39,1.41,4728
arith_system,20,real_nl,real,simplify[blast_select_store=True]>simplify,2,sat,True,0.02,1.38,1.4,4685
arith_system,20,real_nl,real,simplify[blast_select_store=True]>propagate-values,2,sat,True,0.14,1.38,1.52,4643
arith_system,20,real_nl,real,simplify[blast_select_store=True]>solve-eqs,2,sat,True,0.12,1.34,1.46,4740
arith_system,20,real_nl,real,simplify[blast_select_store=True]>elim-term-ite,2,sat,True,0.02,1.4,1.42,4685
arith_system,20,real_nl,real,simplify[blast_select_store=True]>propagate-ineqs,2,sat,True,0.05,1.39,1.44,4721
arith_system,20,real_nl,real,simplify[blast_select_store=True]>ctx-simplify,2,sat,True,0.03,1.41,1.44,4747
arith_system,20,real_nl,real,simplify[blast_select_store=True]>simplify[blast_select_store=True],2,sat,True,0.02,1.38,1.4,4685
arith_system,20,bitvec,bitvec,(none),0,sat,True,0.0,36.38,36.38,366369
arith_system,20,bitvec,bitvec,simplify,1,sat,True,0.04,31.34,31.38,310178
arith_system,20,bitvec,bitvec,propagate-values,1,sat,True,0.14,16.85,16.99,302742
arith_system,20,bitvec,bitvec,solve-eqs,1,sat,True,0.11,15.2,15.31,139296
arith_system,20,bitvec,bitvec,elim-term-ite,1,sat,True,0.01,33.44,33.45,320441
arith_system,20,bitvec,bitvec,propagate-ineqs,1,sat,True,0.03,16.85,16.88,277758
arith_system,20,bitvec,bitvec,ctx-simplify,1,sat,True,0.02,34.46,34.48,355707
arith_system,20,bitvec,bitvec,simplify[blast_select_store=True],1,sat,True,0.04,16.71,16.75,257504
arith_system,20,bitvec,bitvec,simplify>simplify,2,sat,True,0.05,36.23,36.28,380689
arith_system,20,bitvec,bitvec,simplify>propagate-values,2,sat,True,0.16,16.27,16.43,263984
arith_system,20,bitvec,bitvec,simplify>solve-eqs,2,sat,True,0.16,15.36,15.52,227254
arith_system,20,bitvec,bitvec,simplify>elim-term-ite,2,sat,True,0.05,17.86,17.91,257709
arith_system,20,bitvec,bitvec,simplify>propagate-ineqs,2,sat,True,0.04,17.03,17.07,234106
arith_system,20,bitvec,bitvec,simplify>ctx-simplify,2,sat,True,0.05,15.94,15.99,264062
arith_system,20,bitvec,bitvec,simplify>simplify[blast_select_store=True],2,sat,True,0.04,35.37,35.41,383056
arith_system,20,bitvec,bitvec,propagate-values>simplify,2,sat,True,0.16,36.43,36.59,371829
arith_system,20,bitvec,bitvec,propagate-values>propagate-values,2,sat,True,0.26,15.77,16.03,241257
arith_system,20,bitvec,bitvec,propagate-values>solve-eqs,2,sat,True,0.24,14.68,14.92,251777
arith_system,20,bitvec,bitvec,propagate-values>elim-term-ite,2,sat,True,0.13,16.02,16.15,319672
arith_system,20,bitvec,bitvec,propagate-values>propagate-ineqs,2,sat,True,0.14,32.74,32.88,328745
arith_system,20,bitvec,bitvec,propagate-values>ctx-simplify,2,sat,True,0.25,36.51,36.76,414783
arith_system,20,bitvec,bitvec,propagate-values>simplify[blast_select_store=True],2,sat,True,0.2,15.17,15.37,132532
arith_system,20,bitvec,bitvec,solve-eqs>simplify,2,sat,True,0.12,14.69,14.81,252737
arith_system,20,bitvec,bitvec,solve-eqs>propagate-values,2,sat,True,0.23,36.14,36.37,485214
arith_system,20,bitvec,bitvec,solve-eqs>solve-eqs,2,sat,True,0.13,33.39,33.52,331194
arith_system,20,bitvec,bitvec,solve-eqs>elim-term-ite,2,sat,True,0.13,16.1,16.23,125727
arith_system,20,bitvec,bitvec,solve-eqs>propagate-ineqs,2,sat,True,0.13,16.72,16.85,277254
arith_system,20,bitvec,bitvec,solve-eqs>ctx-simplify,2,sat,True,0.13,35.0,35.13,352584
arith_system,20,bitvec,bitvec,solve-eqs>simplify[blast_select_store=True],2,sat,True,0.11,13.68,13.79,212786
arith_system,20,bitvec,bitvec,elim-term-ite>simplify,2,sat,True,0.05,33.64,33.69,334185
arith_system,20,bitvec,bitvec,elim-term-ite>propagate-values,2,sat,True,0.14,33.3,33.44,351504
arith_system,20,bitvec,bitvec,elim-term-ite>solve-eqs,2,sat,True,0.12,16.32,16.44,235622
arith_system,20,bitvec,bitvec,elim-term-ite>elim-term-ite,2,sat,True,0.02,34.3,34.32,363062
arith_system,20,bitvec,bitvec,elim-term-ite>propagate-ineqs,2,sat,True,0.03,32.88,32.91,328080
arith_system,20,bitvec,bitvec,elim-term-ite>ctx-simplify,2,sat,True,0.02,33.78,33.8,338983
arith_system,20,bitvec,bitvec,elim-term-ite>simplify[blast_select_store=True],2,sat,True,0.04,14.82,14.86,237942
arith_system,20,bitvec,bitvec,propagate-ineqs>simplify,2,sat,True,0.04,34.1,34.14,327691
arith_system,20,bitvec,bitvec,propagate-ineqs>propagate-values,2,sat,True,0.14,34.56,34.7,344213
arith_system,20,bitvec,bitvec,propagate-ineqs>solve-eqs,2,sat,True,0.12,33.77,33.89,340851
arith_system,20,bitvec,bitvec,propagate-ineqs>elim-term-ite,2,sat,True,0.03,16.08,16.11,231355
arith_system,20,bitvec,bitvec,propagate-ineqs>propagate-ineqs,2,sat,True,0.02,33.04,33.06,349095
arith_system,20,bitvec,bitvec,propagate-ineqs>ctx-simplify,2,sat,True,0.04,35.38,35.42,353188
arith_system,20,bitvec,bitvec,propagate-ineqs>simplify[blast_select_store=True],2,sat,True,0.04,34.61,34.65,331490
arith_system,20,bitvec,bitvec,ctx-simplify>simplify,2,sat,True,0.06,33.99,34.05,336277
arith_system,20,bitvec,bitvec,ctx-simplify>propagate-values,2,sat,True,0.15,35.04,35.19,364321
arith_system,20,bitvec,bitvec,ctx-simplify>solve-eqs,2,sat,True,0.13,14.15,14.28,217393
arith_system,20,bitvec,bitvec,ctx-simplify>elim-term-ite,2,sat,True,0.03,33.61,33.64,336834
arith_system,20,bitvec,bitvec,ctx-simplify>propagate-ineqs,2,sat,True,0.04,32.39,32.43,321532
arith_system,20,bitvec,bitvec,ctx-simplify>ctx-simplify,2,sat,True,0.03,34.56,34.59,352347
arith_system,20,bitvec,bitvec,ctx-simplify>simplify[blast_select_store=True],2,sat,True,0.04,14.88,14.92,145611
arith_system,20,bitvec,bitvec,simplify[blast_select_store=True]>simplify,2,sat,True,0.04,32.83,32.87,329204
arith_system,20,bitvec,bitvec,simplify[blast_select_store=True]>propagate-values,2,sat,True,0.17,15.05,15.22,248316
arith_system,20,bitvec,bitvec,simplify[blast_select_store=True]>solve-eqs,2,sat,True,0.17,16.92,17.09,244403
arith_system,20,bitvec,bitvec,simplify[blast_select_store=True]>elim-term-ite,2,sat,True,0.04,33.5,33.54,342254
arith_system,20,bitvec,bitvec,simplify[blast_select_store=True]>propagate-ineqs,2,sat,True,0.04,32.79,32.83,326511
arith_system,20,bitvec,bitvec,simplify[blast_select_store=True]>ctx-simplify,2,sat,True,0.06,40.17,40.23,474438
arith_system,20,bitvec,bitvec,simplify[blast_select_store=True]>simplify[blast_select_store=True],2,sat,True,0.05,35.12,35.17,327117
string_match,6,string,string,(none),0,sat,True,0.0,6.57,6.57,8001
string_match,6,string,string,simplify,1,sat,True,0.02,7.38,7.4,7150
string_match,6,string,string,propagate-values,1,sat,True,0.02,6.56,6.58,5810
string_match,6,string,string,solve-eqs,1,sat,True,0.02,5.6,5.62,4704
string_match,6,string,string,elim-term-ite,1,sat,True,0.01,5.63,5.64,5201
string_match,6,string,string,propagate-ineqs,1,sat,True,0.05,5.88,5.93,5638
string_match,6,string,string,ctx-simplify,1,sat,True,0.01,7.8,7.81,5032
string_match,6,string,string,simplify[blast_select_store=True],1,sat,True,0.02,7.55,7.57,6382
string_match,6,string,string,simplify>simplify,2,sat,True,0.03,7.07,7.1,4712
string_match,6,string,string,simplify>propagate-values,2,sat,True,0.04,7.13,7.17,5852
string_match,6,string,string,simplify>solve-eqs,2,sat,True,0.03,6.75,6.78,5854
string_match,6,string,string,simplify>elim-term-ite,2,sat,True,0.02,6.27,6.29,7165
string_match,6,string,string,simplify>propagate-ineqs,2,sat,True,0.05,6.31,6.36,6655
string_match,6,string,string,simplify>ctx-simplify,2,sat,True,0.02,5.69,5.71,5414
string_match,6,string,string,simplify>simplify[blast_select_store=True],2,sat,True,0.02,6.27,6.29,5276
string_match,6,string,string,propagate-values>simplify,2,sat,True,0.03,6.16,6.19,5196
string_match,6,string,string,propagate-values>propagate-values,2,sat,True,0.03,6.2,6.23,5547
string_match,6,string,string,propagate-values>solve-eqs,2,sat,True,0.03,6.09,6.12,5397
string_match,6,string,string,propagate-values>elim-term-ite,2,sat,True,0.02,5.77,5.79,5402
string_match,6,string,string,propagate-values>propagate-ineqs,2,sat,True,0.05,5.21,5.26,5239
string_match,6,string,string,propagate-values>ctx-simplify,2,sat,True,0.02,6.23,6.25,6053
string_match,6,string,string,propagate-values>simplify[blast_select_store=True],2,sat,True,0.02,5.56,5.58,5472
string_match,6,string,string,solve-eqs>simplify,2,sat,True,0.02,6.78,6.8,6534
string_match,6,string,string,solve-eqs>propagate-values,2,sat,True,0.02,4.93,4.95,4551
string_match,6,string,string,solve-eqs>solve-eqs,2,sat,True,0.03,5.49,5.52,4720
string_match,6,string,string,solve-eqs>elim-term-ite,2,sat,True,0.02,5.36,5.38,5066
string_match,6,string,string,solve-eqs>propagate-ineqs,2,sat,True,0.05,5.84,5.89,5235
string_match,6,string,string,solve-eqs>ctx-simplify,2,sat,True,0.02,6.22,6.24,4684
string_match,6,string,string,solve-eqs>simplify[blast_select_store=True],2,sat,True,0.03,6.48,6.51,6094
string_match,6,string,string,elim-term-ite>simplify,2,sat,True,0.01,5.26,5.27,4494
string_match,6,string,string,elim-term-ite>propagate-values,2,sat,True,0.02,6.1,6.12,5094
string_match,6,string,string,elim-term-ite>solve-eqs,2,sat,True,0.02,5.46,5.48,4715
string_match,6,string,string,elim-term-ite>elim-term-ite,2,sat,True,0.01,5.55,5.56,4928
string_match,6,string,string,elim-term-ite>propagate-ineqs,2,sat,True,0.04,5.46,5.5,5523
string_match,6,string,string,elim-term-ite>ctx-simplify,2,sat,True,0.01,6.21,6.22,7246
string_match,6,string,string,elim-term-ite>simplify[blast_select_store=True],2,sat,True,0.01,5.24,5.25,5092
string_match,6,string,string,propagate-ineqs>simplify,2,sat,True,0.06,5.37,5.43,5406
string_match,6,string,string,propagate-ineqs>propagate-values,2,sat,True,0.04,6.27,6.31,5794
string_match,6,string,string,propagate-ineqs>solve-eqs,2,sat,True,0.04,5.86,5.9,6536
string_match,6,string,string,propagate-ineqs>elim-term-ite,2,sat,True,0.04,5.45,5.49,4524
string_match,6,string,string,propagate-ineqs>propagate-ineqs,2,sat,True,0.05,6.15,6.2,6355
string_match,6,string,string,propagate-ineqs>ctx-simplify,2,sat,True,0.04,5.66,5.7,4729
string_match,6,string,string,propagate-ineqs>simplify[blast_select_store=True],2,sat,True,0.04,6.19,6.23,6333
string_match,6,string,string,ctx-simplify>simplify,2,sat,True,0.01,5.91,5.92,6296
string_match,6,string,string,ctx-simplify>propagate-values,2,sat,True,0.02,5.83,5.85,5171
string_match,6,string,string,ctx-simplify>solve-eqs,2,sat,True,0.02,5.77,5.79,5354
string_match,6,string,string,ctx-simplify>elim-term-ite,2,sat,True,0.01,6.14,6.15,5203
string_match,6,string,string,ctx-simplify>propagate-ineqs,2,sat,True,0.04,6.12,6.16,5038
string_match,6,string,string,ctx-simplify>ctx-simplify,2,sat,True,0.01,5.02,5.03,4560
string_match,6,string,string,ctx-simplify>simplify[blast_select_store=True],2,sat,True,0.02,5.61,5.63,4819
string_match,6,string,string,simplify[blast_select_store=True]>simplify,2,sat,True,0.02,6.55,6.57,6149
string_match,6,string,string,simplify[blast_select_store=True]>propagate-values,2,sat,True,0.03,6.56,6.59,5400
string_match,6,string,string,simplify[blast_select_store=True]>solve-eqs,2,sat,True,0.02,6.1,6.12,4513
string_match,6,string,string,simplify[blast_select_store=True]>elim-term-ite,2,sat,True,0.03,6.42,6.45,5403
string_match,6,string,string,simplify[blast_select_store=True]>propagate-ineqs,2,sat,True,0.06,7.79,7.85,6129
string_match,6,string,string,simplify[blast_select_store=True]>ctx-simplify,2,sat,True,0.02,6.13,6.15,5306
string_match,6,string,string,simplify[blast_select_store=True]>simplify[blast_select_store=True],2,sat,True,0.02,6.94,6.96,7065
string_match,6,regex,string+regex,(none),0,sat,True,0.0,14.48,14.48,23043
string_match,6,regex,string+regex,simplify,1,sat,True,0.02,12.44,12.46,21881
string_match,6,regex,string+regex,propagate-values,1,sat,True,0.12,14.06,14.18,23505
string_match,6,regex,string+regex,solve-eqs,1,sat,True,0.02,14.54,14.56,24080
string_match,6,regex,string+regex,elim-term-ite,1,sat,True,0.01,15.26,15.27,27861
string_match,6,regex,string+regex,propagate-ineqs,1,sat,True,0.05,14.33,14.38,26659
string_match,6,regex,string+regex,ctx-simplify,1,sat,True,0.01,14.09,14.1,24341
string_match,6,regex,string+regex,simplify[blast_select_store=True],1,sat,True,0.02,14.03,14.05,25565
string_match,6,regex,string+regex,simplify>simplify,2,sat,True,0.02,13.7,13.72,27303
string_match,6,regex,string+regex,simplify>propagate-values,2,sat,True,0.13,13.17,13.3,23147
string_match,6,regex,string+regex,simplify>solve-eqs,2,sat,True,0.02,14.26,14.28,24616
string_match,6,regex,string+regex,simplify>elim-term-ite,2,sat,True,0.02,14.09,14.11,26767
string_match,6,regex,string+regex,simplify>propagate-ineqs,2,sat,True,0.05,14.02,14.07,27865
string_match,6,regex,string+regex,simplify>ctx-simplify,2,sat,True,0.02,13.88,13.9,24232
string_match,6,regex,string+regex,simplify>simplify[blast_select_store=True],2,sat,True,0.02,15.5,15.52,26615
string_match,6,regex,string+regex,propagate-values>simplify,2,sat,True,0.14,13.31,13.45,22682
string_match,6,regex,string+regex,propagate-values>propagate-values,2,sat,True,0.26,13.96,14.22,27065
string_match,6,regex,string+regex,propagate-values>solve-eqs,2,sat,True,0.13,13.4,13.53,23253
string_match,6,regex,string+regex,propagate-values>elim-term-ite,2,sat,True,0.12,13.34,13.46,22822
string_match,6,regex,string+regex,propagate-values>propagate-ineqs,2,sat,True,0.16,13.29,13.45,24591
string_match,6,regex,string+regex,propagate-values>ctx-simplify,2,sat,True,0.12,13.66,13.78,23622
string_match,6,regex,string+regex,propagate-values>simplify[blast_select_store=True],2,sat,True,0.13,13.8,13.93,24480
string_match,6,regex,string+regex,solve-eqs>simplify,2,sat,True,0.02,14.12,14.14,24495
string_match,6,regex,string+regex,solve-eqs>propagate-values,2,sat,True,0.14,13.5,13.64,23279
string_match,6,regex,string+regex,solve-eqs>solve-eqs,2,sat,True,0.03,14.19,14.22,24814
string_match,6,regex,string+regex,solve-eqs>elim-term-ite,2,sat,True,0.02,12.83,12.85,22746
string_match,6,regex,string+regex,solve-eqs>propagate-ineqs,2,sat,True,0.05,12.97,13.02,23578
string_match,6,regex,string+regex,solve-eqs>ctx-simplify,2,sat,True,0.02,12.75,12.77,25736
string_match,6,regex,string+regex,solve-eqs>simplify[blast_select_store=True],2,sat,True,0.02,13.16,13.18,28131
string_match,6,regex,string+regex,elim-term-ite>simplify,2,sat,True,0.02,13.91,13.93,24449
string_match,6,regex,string+regex,elim-term-ite>propagate-values,2,sat,True,0.16,14.92,15.08,25354
string_match,6,regex,string+regex,elim-term-ite>solve-eqs,2,sat,True,0.03,13.52,13.55,25816
string_match,6,regex,string+regex,elim-term-ite>elim-term-ite,2,sat,True,0.01,13.78,13.79,26673
string_match,6,regex,string+regex,elim-term-ite>propagate-ineqs,2,sat,True,0.04,13.88,13.92,27938
string_match,6,regex,string+regex,elim-term-ite>ctx-simplify,2,sat,True,0.01,14.51,14.52,24655
string_match,6,regex,string+regex,elim-term-ite>simplify[blast_select_store=True],2,sat,True,0.01,14.72,14.73,27334
string_match,6,regex,string+regex,propagate-ineqs>simplify,2,sat,True,0.05,13.49,13.54,23992
string_match,6,regex,string+regex,propagate-ineqs>propagate-values,2,sat,True,0.15,13.69,13.84,24610
string_match,6,regex,string+regex,propagate-ineqs>solve-eqs,2,sat,True,0.05,13.07,13.12,25630
string_match,6,regex,string+regex,propagate-ineqs>elim-term-ite,2,sat,True,0.05,15.27,15.32,24226
string_match,6,regex,string+regex,propagate-ineqs>propagate-ineqs,2,sat,True,0.06,14.44,14.5,23671
string_match,6,regex,string+regex,propagate-ineqs>ctx-simplify,2,sat,True,0.05,13.67,13.72,21819
string_match,6,regex,string+regex,propagate-ineqs>simplify[blast_select_store=True],2,sat,True,0.05,15.99,16.04,26849
string_match,6,regex,string+regex,ctx-simplify>simplify,2,sat,True,0.02,13.43,13.45,22943
string_match,6,regex,string+regex,ctx-simplify>propagate-values,2,sat,True,0.13,14.93,15.06,25189
string_match,6,regex,string+regex,ctx-simplify>solve-eqs,2,sat,True,0.03,12.06,12.09,21336
string_match,6,regex,string+regex,ctx-simplify>elim-term-ite,2,sat,True,0.02,13.87,13.89,22516
string_match,6,regex,string+regex,ctx-simplify>propagate-ineqs,2,sat,True,0.05,12.88,12.93,22395
string_match,6,regex,string+regex,ctx-simplify>ctx-simplify,2,sat,True,0.01,13.77,13.78,23128
string_match,6,regex,string+regex,ctx-simplify>simplify[blast_select_store=True],2,sat,True,0.03,13.16,13.19,23933
string_match,6,regex,string+regex,simplify[blast_select_store=True]>simplify,2,sat,True,0.02,13.18,13.2,23522
string_match,6,regex,string+regex,simplify[blast_select_store=True]>propagate-values,2,sat,True,0.13,13.66,13.79,23112
string_match,6,regex,string+regex,simplify[blast_select_store=True]>solve-eqs,2,sat,True,0.03,14.48,14.51,22692
string_match,6,regex,string+regex,simplify[blast_select_store=True]>elim-term-ite,2,sat,True,0.02,14.55,14.57,24278
string_match,6,regex,string+regex,simplify[blast_select_store=True]>propagate-ineqs,2,sat,True,0.05,13.99,14.04,25152
string_match,6,regex,string+regex,simplify[blast_select_store=True]>ctx-simplify,2,sat,True,0.02,13.15,13.17,24273
string_match,6,regex,string+regex,simplify[blast_select_store=True]>simplify[blast_select_store=True],2,sat,True,0.02,12.95,12.97,25047
string_match,12,string,string,(none),0,sat,True,0.0,9.73,9.73,9619
string_match,12,string,string,simplify,1,sat,True,0.02,11.98,12.0,10857
string_match,12,string,string,propagate-values,1,sat,True,0.02,9.77,9.79,10023
string_match,12,string,string,solve-eqs,1,sat,True,0.02,11.1,11.12,10136
string_match,12,string,string,elim-term-ite,1,sat,True,0.01,11.24,11.25,12746
string_match,12,string,string,propagate-ineqs,1,sat,True,0.04,10.32,10.36,9259
string_match,12,string,string,ctx-simplify,1,sat,True,0.01,11.12,11.13,15294
string_match,12,string,string,simplify[blast_select_store=True],1,sat,True,0.01,10.97,10.98,9250
string_match,12,string,string,simplify>simplify,2,sat,True,0.02,10.95,10.97,12585
string_match,12,string,string,simplify>propagate-values,2,sat,True,0.02,12.47,12.49,16623
string_match,12,string,string,simplify>solve-eqs,2,sat,True,0.02,18.24,18.26,18424
string_match,12,string,string,simplify>elim-term-ite,2,sat,True,0.02,10.94,10.96,10061
string_match,12,string,string,simplify>propagate-ineqs,2,sat,True,0.04,11.51,11.55,15408
string_match,12,string,string,simplify>ctx-simplify,2,sat,True,0.02,11.62,11.64,10864
string_match,12,string,string,simplify>simplify[blast_select_store=True],2,sat,True,0.02,10.88,10.9,10863
string_match,12,string,string,propagate-values>simplify,2,sat,True,0.02,11.68,11.7,12825
string_match,12,string,string,propagate-values>propagate-values,2,sat,True,0.03,13.81,13.84,12769
string_match,12,string,string,propagate-values>solve-eqs,2,sat,True,0.03,11.12,11.15,10130
string_match,12,string,string,propagate-values>elim-term-ite,2,sat,True,0.02,12.35,12.37,10860
string_match,12,string,string,propagate-values>propagate-ineqs,2,sat,True,0.08,12.75,12.83,11013
string_match,12,string,string,propagate-values>ctx-simplify,2,sat,True,0.03,11.55,11.58,10860
string_match,12,string,string,propagate-values>simplify[blast_select_store=True],2,sat,True,0.03,11.89,11.92,15139
string_match,12,string,string,solve-eqs>simplify,2,sat,True,0.03,11.11,11.14,17191
string_match,12,string,string,solve-eqs>propagate-values,2,sat,True,0.03,10.54,10.57,8655
string_match,12,string,string,solve-eqs>solve-eqs,2,sat,True,0.03,13.13,13.16,13242
string_match,12,string,string,solve-eqs>elim-term-ite,2,sat,True,0.03,11.88,11.91,10733
string_match,12,string,string,solve-eqs>propagate-ineqs,2,sat,True,0.06,9.93,9.99,10263
string_match,12,string,string,solve-eqs>ctx-simplify,2,sat,True,0.03,10.92,10.95,10843
string_match,12,string,string,solve-eqs>simplify[blast_select_store=True],2,sat,True,0.02,13.94,13.96,14025
string_match,12,string,string,elim-term-ite>simplify,2,sat,True,0.01,12.47,12.48,13291
string_match,12,string,string,elim-term-ite>propagate-values,2,sat,True,0.02,11.14,11.16,15781
string_match,12,string,string,elim-term-ite>solve-eqs,2,sat,True,0.03,11.52,11.55,14897
string_match,12,string,string,elim-term-ite>elim-term-ite,2,sat,True,0.01,9.82,9.83,15074
string_match,12,string,string,elim-term-ite>propagate-ineqs,2,sat,True,0.04,12.02,12.06,12516
string_match,12,string,string,elim-term-ite>ctx-simplify,2,sat,True,0.01,10.96,10.97,11090
string_match,12,string,string,elim-term-ite>simplify[blast_select_store=True],2,sat,True,0.01,11.35,11.36,12561
string_match,12,string,string,propagate-ineqs>simplify,2,sat,True,0.04,11.24,11.28,10869
string_match,12,string,string,propagate-ineqs>propagate-values,2,sat,True,0.05,18.37,18.42,14872
string_match,12,string,string,propagate-ineqs>solve-eqs,2,sat,True,0.06,10.65,10.71,10677
string_match,12,string,string,propagate-ineqs>elim-term-ite,2,sat,True,0.04,10.52,10.56,9256
string_match,12,string,string,propagate-ineqs>propagate-ineqs,2,sat,True,0.06,9.86,9.92,11720
string_match,12,string,string,propagate-ineqs>ctx-simplify,2,sat,True,0.04,11.84,11.88,18264
string_match,12,string,string,propagate-ineqs>simplify[blast_select_store=True],2,sat,True,0.04,11.43,11.47,12767
string_match,12,string,string,ctx-simplify>simplify,2,sat,True,0.02,11.76,11.78,11645
string_match,12,string,string,ctx-simplify>propagate-values,2,sat,True,0.02,11.3,11.32,10859
string_match,12,string,string,ctx-simplify>solve-eqs,2,sat,True,0.02,13.93,13.95,14116
string_match,12,string,string,ctx-simplify>elim-term-ite,2,sat,True,0.01,17.7,17.71,16639
string_match,12,string,string,ctx-simplify>propagate-ineqs,2,sat,True,0.04,10.51,10.55,15411
string_match,12,string,string,ctx-simplify>ctx-simplify,2,sat,True,0.01,11.08,11.09,15145
string_match,12,string,string,ctx-simplify>simplify[blast_select_store=True],2,sat,True,0.02,11.53,11.55,10292
string_match,12,string,string,simplify[blast_select_store=True]>simplify,2,sat,True,0.02,10.45,10.47,11876
string_match,12,string,string,simplify[blast_select_store=True]>propagate-values,2,sat,True,0.03,20.76,20.79,18414
string_match,12,string,string,simplify[blast_select_store=True]>solve-eqs,2,sat,True,0.03,12.38,12.41,12467
string_match,12,string,string,simplify[blast_select_store=True]>elim-term-ite,2,sat,True,0.02,11.97,11.99,10859
string_match,12,string,string,simplify[blast_select_store=True]>propagate-ineqs,2,sat,True,0.05,11.52,11.57,12957
string_match,12,string,string,simplify[blast_select_store=True]>ctx-simplify,2,sat,True,0.01,11.33,11.34,10868
string_match,12,string,string,simplify[blast_select_store=True]>simplify[blast_select_store=True],2,sat,True,0.02,11.58,11.6,12824
string_match,12,regex,string+regex,(none),0,sat,True,0.0,39.16,39.16,99730
string_match,12,regex,string+regex,simplify,1,sat,True,0.02,37.09,37.11,92975
string_match,12,regex,string+regex,propagate-values,1,sat,True,0.13,39.99,40.12,91583
string_match,12,regex,string+regex,solve-eqs,1,sat,True,0.03,42.68,42.71,101527
string_match,12,regex,string+regex,elim-term-ite,1,sat,True,0.01,36.69,36.7,104664
string_match,12,regex,string+regex,propagate-ineqs,1,sat,True,0.05,38.45,38.5,78219
string_match,12,regex,string+regex,ctx-simplify,1,sat,True,0.01,37.15,37.16,82524
string_match,12,regex,string+regex,simplify[blast_select_store=True],1,sat,True,0.02,39.35,39.37,74501
string_match,12,regex,string+regex,simplify>simplify,2,sat,True,0.02,39.8,39.82,96922
string_match,12,regex,string+regex,simplify>propagate-values,2,sat,True,0.13,38.44,38.57,87616
string_match,12,regex,string+regex,simplify>solve-eqs,2,sat,True,0.03,41.57,41.6,92737
string_match,12,regex,string+regex,simplify>elim-term-ite,2,sat,True,0.02,43.97,43.99,95565
string_match,12,regex,string+regex,simplify>propagate-ineqs,2,sat,True,0.05,39.79,39.84,91156
string_match,12,regex,string+regex,simplify>ctx-simplify,2,sat,True,0.02,38.59,38.61,83646
string_match,12,regex,string+regex,simplify>simplify[blast_select_store=True],2,sat,True,0.02,40.35,40.37,94666
string_match,12,regex,string+regex,propagate-values>simplify,2,sat,True,0.14,40.96,41.1,86703
string_match,12,regex,string+regex,propagate-values>propagate-values,2,sat,True,0.25,41.41,41.66,94387
string_match,12,regex,string+regex,propagate-values>solve-eqs,2,sat,True,0.15,40.4,40.55,97126
string_match,12,regex,string+regex,propagate-values>elim-term-ite,2,sat,True,0.14,38.36,38.5,88234
string_match,12,regex,string+regex,propagate-values>propagate-ineqs,2,sat,True,0.16,39.57,39.73,91798
string_match,12,regex,string+regex,propagate-values>ctx-simplify,2,sat,True,0.15,39.76,39.91,88343
string_match,12,regex,string+regex,propagate-values>simplify[blast_select_store=True],2,sat,True,0.16,37.85,38.01,94335
string_match,12,regex,string+regex,solve-eqs>simplify,2,sat,True,0.03,43.87,43.9,101607
string_match,12,regex,string+regex,solve-eqs>propagate-values,2,sat,True,0.14,37.46,37.6,86648
string_match,12,regex,string+regex,solve-eqs>solve-eqs,2,sat,True,0.03,41.63,41.66,91700
string_match,12,regex,string+regex,solve-eqs>elim-term-ite,2,sat,True,0.03,38.25,38.28,92158
string_match,12,regex,string+regex,solve-eqs>propagate-ineqs,2,sat,True,0.08,43.68,43.76,113271
string_match,12,regex,string+regex,solve-eqs>ctx-simplify,2,sat,True,0.04,39.47,39.51,84877
string_match,12,regex,string+regex,solve-eqs>simplify[blast_select_store=True],2,sat,True,0.03,35.95,35.98,90528
